7.728674300000000130e+01,6.200000000000000000e+01,7.596436078817183102e+01,1.616255000052602497e+01
7.551080299999999568e+01,6.000000000000000000e+01,7.489278073770006472e+01,1.347312005862501216e+00
7.430157499999999970e+01,6.400000000000000000e+01,7.496544390716144335e+01,3.972054100820655975e+01
7.585089100000000428e+01,6.200000000000000000e+01,7.558517953837689163e+01,1.490365819072740017e+00
7.362139899999999670e+01,5.800000000000000000e+01,7.593964186386922677e+01,3.979124909940308896e+01
7.656878662110000278e+01,6.000000000000000000e+01,7.656780526539999698e+01,1.132085068074397682e+00
7.486834699999999998e+01,6.000000000000000000e+01,7.614755444978095511e+01,1.652629123917454868e+00
7.551080299999999568e+01,5.800000000000000000e+01,7.597295996123912687e+01,1.412586307099588323e+00
7.392370599999999570e+01,6.200000000000000000e+01,7.570495616633367320e+01,1.404231779498025467e+00
7.331909179689999689e+01,6.000000000000000000e+01,7.414486533820239345e+01,1.391636869787618025e+01
7.671997100000000103e+01,6.000000000000000000e+01,7.650516910711867524e+01,2.088161742991674785e+00
7.823144499999999368e+01,6.200000000000000000e+01,7.743780285294715782e+01,1.303636970687237095e+01
7.384814453120000621e+01,6.000000000000000000e+01,7.226966022691017599e+01,2.835865131171325970e+01
7.445269799999999805e+01,6.400000000000000000e+01,7.464262674984723844e+01,2.669309641286840673e+01
7.585089100000000428e+01,6.600000000000000000e+01,7.565441675851174352e+01,1.365670989949292480e+00
7.233660899999999572e+01,6.000000000000000000e+01,7.376148125001012090e+01,3.927818842203397764e+01
7.430157499999999970e+01,5.800000000000000000e+01,7.242505919474452014e+01,4.011837788967929441e+01
7.543524200000000235e+01,6.000000000000000000e+01,7.509380165726055623e+01,1.563844211268577311e+00
7.585089100000000428e+01,5.900000000000000000e+01,7.668952442864802777e+01,1.370947822258977489e+00
7.471722400000000164e+01,6.000000000000000000e+01,7.517949166614494061e+01,3.288612811049795681e+01
7.543524200000000235e+01,6.200000000000000000e+01,7.434242896604008877e+01,3.912670520609442804e+01
7.607757599999999343e+01,6.200000000000000000e+01,7.572333510498926046e+01,0.000000000000000000e+00
7.498175000000000523e+01,6.200000000000000000e+01,7.452466610948518166e+01,3.687893541316419999e+01
7.743798828120000621e+01,5.800000000000000000e+01,7.554301700216969095e+01,1.546158610989252224e+00
7.645544433589999755e+01,6.000000000000000000e+01,7.889049911585334485e+01,1.522252427273475917e+01
