7.940289300000000594e+01,6.100000000000000000e+01,7.905306977912047728e+01,1.616255000052602497e+01
7.671997100000000103e+01,6.000000000000000000e+01,7.740506512492956404e+01,1.347312005862501216e+00
7.520843499999999437e+01,6.200000000000000000e+01,7.552242485939012795e+01,3.972054100820655975e+01
7.887384000000000128e+01,6.100000000000000000e+01,7.743089101438113175e+01,1.490365819072740017e+00
7.528399699999999939e+01,6.000000000000000000e+01,7.539567822996656332e+01,3.979124909940308896e+01
8.110327148439999689e+01,6.000000000000000000e+01,8.019520374420000053e+01,1.132085068074397682e+00
7.796698000000000661e+01,6.000000000000000000e+01,7.758522562199189565e+01,1.652629123917454868e+00
7.830700699999999870e+01,5.800000000000000000e+01,7.846618514886463913e+01,1.412586307099588323e+00
7.917608599999999797e+01,6.100000000000000000e+01,7.788792017945195312e+01,1.404231779498025467e+00
7.702227783200000033e+01,6.000000000000000000e+01,7.821624672359340025e+01,1.391636869787618025e+01
7.842041000000000395e+01,6.000000000000000000e+01,7.833338747306146388e+01,2.088161742991674785e+00
8.008300800000000663e+01,6.100000000000000000e+01,7.991967002354975591e+01,1.303636970687237095e+01
7.573748779299999967e+01,6.000000000000000000e+01,7.471650002624525655e+01,2.835865131171325970e+01
7.671997100000000103e+01,6.200000000000000000e+01,7.630088510667178525e+01,2.669309641286840673e+01
7.671997100000000103e+01,6.100000000000000000e+01,7.732421339146380035e+01,1.365670989949292480e+00
7.430157499999999970e+01,5.800000000000000000e+01,7.557083416956956512e+01,3.927818842203397764e+01
7.513287400000000105e+01,5.800000000000000000e+01,8.131242848008190549e+01,4.011837788967929441e+01
7.671997100000000103e+01,6.000000000000000000e+01,7.735457259854270262e+01,1.563844211268577311e+00
7.864709499999999309e+01,5.900000000000000000e+01,7.844901888879503815e+01,1.370947822258977489e+00
7.528399699999999939e+01,6.000000000000000000e+01,7.553007788754497653e+01,3.288612811049795681e+01
7.486834699999999998e+01,5.800000000000000000e+01,7.448446262781669702e+01,3.912670520609442804e+01
7.887384000000000128e+01,6.100000000000000000e+01,7.853085892047040772e+01,0.000000000000000000e+00
7.528399699999999939e+01,5.800000000000000000e+01,7.494549171416313982e+01,3.687893541316419999e+01
8.095214843750000000e+01,5.800000000000000000e+01,7.841364513864897390e+01,1.546158610989252224e+00
8.053649902339999755e+01,6.000000000000000000e+01,7.897241902123569446e+01,1.522252427273475917e+01
8.061206054689999689e+01,6.000000000000000000e+01,7.906906816345549771e+01,2.105435792540409068e+01
7.842041000000000395e+01,5.800000000000000000e+01,7.831935328239676153e+01,1.370206517879170471e+00
7.543524200000000235e+01,5.800000000000000000e+01,7.635239188951473466e+01,3.927231526978494003e+01
7.849597199999999475e+01,5.800000000000000000e+01,7.850960278307320550e+01,1.413575279600060908e+00
7.362139899999999670e+01,6.100000000000000000e+01,7.513534792179758881e+01,2.290255988021768729e+01
7.687109399999999937e+01,6.000000000000000000e+01,7.806325025130016115e+01,3.101463314913107894e+00
7.271447799999999972e+01,6.000000000000000000e+01,7.363929062697376082e+01,2.793608790439142098e+01
7.656878700000000038e+01,6.000000000000000000e+01,7.743454926096491420e+01,1.380157142235808321e+00
7.551080299999999568e+01,6.300000000000000000e+01,7.497197452593491107e+01,4.105508503910937890e+01
7.535955800000000693e+01,6.300000000000000000e+01,7.536824269511680541e+01,3.871654952333112476e+01
7.600201416020000522e+01,5.800000000000000000e+01,7.445279138375963157e+01,3.481744563460127040e+01
7.607757599999999343e+01,5.800000000000000000e+01,7.849387188591290965e+01,3.098951831701144144e+01
7.819366499999999576e+01,5.900000000000000000e+01,7.839517446548110513e+01,1.747681518788054778e+00
7.558636500000000069e+01,5.800000000000000000e+01,7.554362861852510491e+01,3.778972772229556654e+01
7.925170900000000529e+01,5.900000000000000000e+01,7.889426945079999598e+01,1.326428016008006638e+00
7.551080299999999568e+01,5.800000000000000000e+01,7.505893056319999346e+01,4.382316145588183787e+01
7.498175000000000523e+01,6.000000000000000000e+01,7.529599029521889975e+01,2.936672406039758343e+01
7.543524200000000235e+01,5.800000000000000000e+01,7.456711275650323500e+01,3.873963337239224813e+01
7.917608642579999412e+01,6.000000000000000000e+01,7.844511094457192257e+01,6.444123442298820947e+00
7.910052500000000464e+01,6.100000000000000000e+01,7.896157330571216448e+01,3.603802722711435536e-02
7.925170900000000529e+01,6.100000000000000000e+01,7.780684167960352227e+01,1.283827813426959175e+00
7.687109399999999937e+01,6.000000000000000000e+01,7.624067957276690777e+01,2.262029327477372220e+01
8.095214843750000000e+01,5.800000000000000000e+01,7.830156964869647140e+01,1.366609946146843502e+00
7.528399699999999939e+01,5.800000000000000000e+01,7.438516210222320524e+01,4.199977109392295205e+01
7.811810300000000495e+01,5.800000000000000000e+01,7.869840955787184100e+01,1.349327479658930296e+00
7.558636474610000278e+01,6.000000000000000000e+01,7.528016366071798871e+01,2.938002791300767313e+01
7.902496299999999962e+01,5.900000000000000000e+01,7.897538168502984490e+01,1.327083999750577670e+00
7.498175000000000523e+01,5.800000000000000000e+01,7.543269743642397884e+01,3.360089124059085464e+01
7.728674300000000130e+01,6.100000000000000000e+01,7.573779948528429884e+01,1.630755735966594955e+01
7.743798828120000621e+01,6.000000000000000000e+01,7.894385540414904767e+01,1.386518076378723485e+00
7.819366499999999576e+01,5.800000000000000000e+01,7.871593527860785855e+01,1.349565044545913972e+00
7.558636500000000069e+01,6.300000000000000000e+01,7.516654573294736963e+01,4.147462332898305704e+01
