7.981854199999999366e+01,5.900000000000000000e+01,8.055138203306874800e+01,1.616255000052602497e+01
7.811810300000000495e+01,6.000000000000000000e+01,7.822181757542286107e+01,1.347312005862501216e+00
7.430157499999999970e+01,5.900000000000000000e+01,7.533052735319290605e+01,3.972054100820655975e+01
7.857153300000000229e+01,5.900000000000000000e+01,7.842039027864188938e+01,1.490365819072740017e+00
7.445269799999999805e+01,5.800000000000000000e+01,7.514341621272521365e+01,3.979124909940308896e+01
8.189685058589999755e+01,6.000000000000000000e+01,8.032642331069999386e+01,1.132085068074397682e+00
7.656878700000000038e+01,6.000000000000000000e+01,7.630085338405308448e+01,1.652629123917454868e+00
7.758911100000000260e+01,5.800000000000000000e+01,7.800577968324768108e+01,1.412586307099588323e+00
7.864709499999999309e+01,5.900000000000000000e+01,7.806072785074078979e+01,1.404231779498025467e+00
7.823144531250000000e+01,6.000000000000000000e+01,7.698766110338740987e+01,1.391636869787618025e+01
7.910052500000000464e+01,6.000000000000000000e+01,7.924053413498386078e+01,2.088161742991674785e+00
8.076318399999999542e+01,5.900000000000000000e+01,7.607518354725530685e+01,1.303636970687237095e+01
7.600201416020000522e+01,6.000000000000000000e+01,7.365560161165763020e+01,2.835865131171325970e+01
7.347027599999999836e+01,6.200000000000000000e+01,7.402686397452751521e+01,2.669309641286840673e+01
7.694665500000000691e+01,5.900000000000000000e+01,7.830103879370938103e+01,1.365670989949292480e+00
7.384814500000000237e+01,5.700000000000000000e+01,7.478000412177259193e+01,3.927818842203397764e+01
7.528399699999999939e+01,5.800000000000000000e+01,8.815055528480381497e+01,4.011837788967929441e+01
7.811810300000000495e+01,6.000000000000000000e+01,7.825461405784527358e+01,1.563844211268577311e+00
7.902496299999999962e+01,5.800000000000000000e+01,7.840723241556503353e+01,1.370947822258977489e+00
7.528399699999999939e+01,6.000000000000000000e+01,7.418094470232426829e+01,3.288612811049795681e+01
7.452825900000000559e+01,5.800000000000000000e+01,7.464146205052843186e+01,3.912670520609442804e+01
7.864709499999999309e+01,5.900000000000000000e+01,7.889590667585099482e+01,0.000000000000000000e+00
7.543524200000000235e+01,5.800000000000000000e+01,7.471258751290675093e+01,3.687893541316419999e+01
8.197241210939999689e+01,5.800000000000000000e+01,7.913213224872804119e+01,1.546158610989252224e+00
8.125439453120000621e+01,6.000000000000000000e+01,7.733651833978308332e+01,1.522252427273475917e+01
8.038537597660000245e+01,6.000000000000000000e+01,7.976331891798692197e+01,2.105435792540409068e+01
7.830700699999999870e+01,5.800000000000000000e+01,7.923076219474953064e+01,1.370206517879170471e+00
7.445269799999999805e+01,5.800000000000000000e+01,7.478723963311240652e+01,3.927231526978494003e+01
7.774023400000000095e+01,5.800000000000000000e+01,7.813012220634814753e+01,1.413575279600060908e+00
7.184539800000000298e+01,5.900000000000000000e+01,7.464124735114847908e+01,2.290255988021768729e+01
7.819366499999999576e+01,6.000000000000000000e+01,7.846115955246250451e+01,3.101463314913107894e+00
7.316790799999999706e+01,6.000000000000000000e+01,7.335162766119962896e+01,2.793608790439142098e+01
7.804254199999999742e+01,6.000000000000000000e+01,7.794804357819695895e+01,1.380157142235808321e+00
7.347027599999999836e+01,5.700000000000000000e+01,7.493885534809965066e+01,4.105508503910937890e+01
7.369696000000000424e+01,5.700000000000000000e+01,7.519446919169813270e+01,3.871654952333112476e+01
7.679553222660000245e+01,5.800000000000000000e+01,7.414670540627449213e+01,3.481744563460127040e+01
7.445269799999999805e+01,5.800000000000000000e+01,7.625652337780394419e+01,3.098951831701144144e+01
7.671997100000000103e+01,5.800000000000000000e+01,7.708104851070831387e+01,1.747681518788054778e+00
7.615313700000000097e+01,5.800000000000000000e+01,7.531459033175380569e+01,3.778972772229556654e+01
8.061206099999999708e+01,5.800000000000000000e+01,8.057832850200000507e+01,1.326428016008006638e+00
7.551080299999999568e+01,5.800000000000000000e+01,7.503795080209999924e+01,4.382316145588183787e+01
7.471722400000000164e+01,5.800000000000000000e+01,7.446669543269102576e+01,2.936672406039758343e+01
7.528399699999999939e+01,5.800000000000000000e+01,7.440513709671579079e+01,3.873963337239224813e+01
7.985632324220000555e+01,6.000000000000000000e+01,8.059703794926386422e+01,6.444123442298820947e+00
7.917608599999999797e+01,5.900000000000000000e+01,7.985286884437503829e+01,3.603802722711435536e-02
7.857153300000000229e+01,5.900000000000000000e+01,7.838356635845872233e+01,1.283827813426959175e+00
7.513287400000000105e+01,6.000000000000000000e+01,7.419428713681898557e+01,2.262029327477372220e+01
8.189685058589999755e+01,5.800000000000000000e+01,7.880942818962779484e+01,1.366609946146843502e+00
7.566192599999999402e+01,5.800000000000000000e+01,7.441161270510824011e+01,4.199977109392295205e+01
7.917608599999999797e+01,5.800000000000000000e+01,7.975290445366132985e+01,1.349327479658930296e+00
7.566192626950000033e+01,6.000000000000000000e+01,7.324897618884004658e+01,2.938002791300767313e+01
7.962963899999999740e+01,5.800000000000000000e+01,8.062637234393690733e+01,1.327083999750577670e+00
7.528399699999999939e+01,5.800000000000000000e+01,7.578126751040475995e+01,3.360089124059085464e+01
7.864709499999999309e+01,5.900000000000000000e+01,7.539965156608607799e+01,1.630755735966594955e+01
7.857153320310000311e+01,6.000000000000000000e+01,7.831113957062004260e+01,1.386518076378723485e+00
7.925170900000000529e+01,5.800000000000000000e+01,7.979155651613223199e+01,1.349565044545913972e+00
7.399926800000000071e+01,6.000000000000000000e+01,7.519530639727950927e+01,4.147462332898305704e+01
8.125439453120000621e+01,6.000000000000000000e+01,7.565614834859684379e+01,1.420753646710673479e+01
7.384814500000000237e+01,6.200000000000000000e+01,7.456921940871114884e+01,3.175899701560429023e+01
7.422601299999999469e+01,5.800000000000000000e+01,7.542884205066089010e+01,3.755266769128751037e+01
8.189685058589999755e+01,6.000000000000000000e+01,8.049311575849999656e+01,6.637315492465720723e-01
7.505731199999999603e+01,5.800000000000000000e+01,7.407745620697711786e+01,3.672896540825123424e+01
7.486834699999999998e+01,5.800000000000000000e+01,7.406332135112049286e+01,3.786119871434478767e+01
7.520843499999999437e+01,5.800000000000000000e+01,7.774800944303187578e+01,3.882694453888544217e+01
7.384814500000000237e+01,6.200000000000000000e+01,7.490742622406087037e+01,3.408424685532964560e+01
7.940289300000000594e+01,5.800000000000000000e+01,7.977286626793497248e+01,1.355174939472484752e+01
7.486834699999999998e+01,5.800000000000000000e+01,7.496516553373599834e+01,3.663780655438772982e+01
7.974298095700000033e+01,5.800000000000000000e+01,7.895953058464391461e+01,2.200306906598873269e+01
7.879827899999999374e+01,5.800000000000000000e+01,1.000000000000000048e-04,1.377078012978969035e+00
7.339471399999999335e+01,5.800000000000000000e+01,7.443215045785768780e+01,3.739472728885136377e+01
7.415045200000000136e+01,5.900000000000000000e+01,7.257705016579234325e+01,3.639315996277127851e+01
7.422601299999999469e+01,5.800000000000000000e+01,7.444697391482708326e+01,3.723803252104675465e+01
7.879827899999999374e+01,5.800000000000000000e+01,7.947218467163509104e+01,1.362075253122707164e+00
7.917608642579999412e+01,6.000000000000000000e+01,7.865874023472839838e+01,0.000000000000000000e+00
8.080102539060000311e+01,6.000000000000000000e+01,8.055768191144153434e+01,2.086915156025005302e+01
8.080102539060000311e+01,6.000000000000000000e+01,7.968796470199131932e+01,2.063725379136477756e+01
7.456610100000000330e+01,5.800000000000000000e+01,7.490944969868166936e+01,3.812149291977646470e+01
7.339471399999999335e+01,5.700000000000000000e+01,7.483710888049715493e+01,4.088009060815521423e+01
7.894940200000000630e+01,5.800000000000000000e+01,7.929804605465626821e+01,1.342210715571082069e+00
7.879827899999999374e+01,5.800000000000000000e+01,7.818635416946841588e+01,1.369504953076995157e+00
7.630425999999999931e+01,5.800000000000000000e+01,7.876295524262118875e+01,1.409081596887656884e+00
7.407488999999999635e+01,6.000000000000000000e+01,7.348639948141965306e+01,3.664202222651300644e+01
7.838262899999999433e+01,6.000000000000000000e+01,7.787115356815033351e+01,8.962605037696175003e+00
7.430157499999999970e+01,5.800000000000000000e+01,7.467088316202166709e+01,4.128128352920165156e+01
7.857153300000000229e+01,5.900000000000000000e+01,7.821950076110337591e+01,1.173150671670703638e+00
7.637988300000000663e+01,5.800000000000000000e+01,7.499697199192678454e+01,2.955270608707653679e+01
7.789135699999999929e+01,6.200000000000000000e+01,7.831746948333324099e+01,1.417157814181103204e+00
7.498175000000000523e+01,5.800000000000000000e+01,7.588245499586980714e+01,3.680088372851220413e+01
7.751354999999999507e+01,5.800000000000000000e+01,7.530392332193422078e+01,3.872314360479819584e+01
7.687109399999999937e+01,5.800000000000000000e+01,7.909516945621567174e+01,1.376655378938969942e+00
7.902496337889999722e+01,6.000000000000000000e+01,7.829137076922700089e+01,1.350005871537420132e+00
7.551080299999999568e+01,5.800000000000000000e+01,7.379798545998269788e+01,2.889794411847796596e+01
7.573748799999999903e+01,5.800000000000000000e+01,7.421704404448689729e+01,3.984008491077900516e+01
8.038537597660000245e+01,6.000000000000000000e+01,7.976278212709441107e+01,2.066237893504154499e+01
7.422601299999999469e+01,5.800000000000000000e+01,7.495225881336929774e+01,3.813111263235325055e+01
7.592645299999999509e+01,5.800000000000000000e+01,7.576251950162415483e+01,2.392279999229173004e+00
