1.721926999999999985e+00
1.531735000000000069e+00
3.378472500000000167e+01
1.093817000000000039e+00
3.454292300000000182e+01
1.710835456849999936e+00
1.505075199999999924e+01
1.615436000000000094e+00
1.503122999999999987e+00
1.586699999999999999e+00
1.418651461600000108e+00
1.633436000000000110e+00
1.674398000000000053e+00
3.490932083130000052e+01
2.334214599999999962e+01
1.483441999999999927e+00
3.504522699999999702e+01
1.296805999999999903e+00
1.433778999999999915e+00
1.538872000000000018e+00
3.432205199999999934e+01
1.405780000000000030e+00
1.267219543459999986e+00
4.050394099999999753e+01
1.935066032410000147e+01
1.663597226140000052e+00
2.254574200000000062e+01
1.335131999999999985e+00
3.457585499999999712e+01
6.234931468960000167e+00
1.397640999999999911e+00
1.305981000000000058e+00
3.175902599999999865e+01
1.588290999999999897e+00
3.298426800000000014e+01
3.473967700000000036e+01
3.247490299999999763e+01
4.141746521000000314e+01
2.394870000000000054e+00
4.050060299999999813e+01
1.628606999999999916e+00
3.852756899999999973e+01
1.320185303689999978e+00
1.641400098799999929e+00
1.260923999999999934e+00
1.701424000000000047e+00
1.413561000000000067e+00
2.809926199999999952e+01
3.995489500000000049e+01
1.396492362020000044e+00
4.591605400000000259e+01
4.138945770259999790e+01
1.444841000000000042e+00
1.390727000000000046e+00
3.359547424320000175e+01
1.877489900000000134e+01
1.782422065730000060e+00
1.253034999999999899e+00
3.383238599999999963e+01
1.969415664670000155e+01
2.330774100000000004e+01
1.486699104309999964e+00
3.740332000000000079e+01
1.909523000000000081e+00
3.408422500000000355e+01
3.394420999999999822e+01
3.655808999999999997e+01
3.888067245479999912e+01
1.418150999999999939e+00
4.143142300000000233e+01
1.277446000000000081e+00
1.139423000000000075e+00
2.830740199999999973e+01
1.133021000000000056e+00
1.522669315339999940e+00
2.605954360959999860e+01
2.122661399840000129e+01
3.480671699999999902e+01
3.201961500000000171e+01
1.211074999999999902e+00
1.316843999999999903e+00
2.690236099999999908e+01
2.774270999999999887e+01
1.857204000000000077e+00
1.618838999999999917e+00
3.651827999999999719e+01
1.409532000000000007e+00
3.953444700000000012e+01
4.147069199999999967e+01
3.504669599999999718e+01
1.728428483010000072e+00
1.789502739910000084e+00
3.754322100000000262e+01
4.130493545529999722e+01
4.516984599999999972e+01
1.446321964260000037e+00
3.478933700000000329e+01
3.919338199999999972e+01
3.939639300000000333e+01
3.885235600000000034e+01
