,nightTemp,peak,superPeak,totalUsage,pumpTime,valid_days,season
411,37.387500000000003,16.88040161,16.88040161,381.68341539999994,23.75,True,1.0
412,66.956521739999999,43.609999999999999,43.130000000000003,520.83500000000004,6.5,True,
413,37.352631580000001,34.633415220000003,18.024627689999999,241.2769954,5.0,True,2.0
414,51.96936066,30.892800000000001,30.892800000000001,156.61165,6.0,True,
415,26.15483871,27.050000000000001,24.510000000000002,338.9325,5.5,True,0.0
416,47.547058819999997,18.140000000000001,14.460000000000001,224.96000000000001,5.5,True,1.0
417,28.243749999999999,28.128690720000002,28.128690720000002,595.41806759999997,5.5,True,2.0
418,46.981250000000003,16.86481667,16.86481667,164.49198810000001,6.0,True,1.0
419,50.335533399999996,30.308948520000001,13.17002201,184.44732740000001,6.5,True,
420,39.768749999999997,23.716299060000001,23.716299060000001,293.27959980000003,6.5,True,2.0
421,35.65185185,30.775700000000001,29.3612,423.15249749999998,5.25,True,3.0
422,53.637500000000003,29.47228432,13.60146999,107.30186609999998,6.5,True,
423,40.029166670000002,25.518634800000001,25.518634800000001,213.72578780000001,6.0,True,2.0
424,37.18,23.348022459999999,23.348022459999999,560.35253899999998,23.75,True,1.0
425,46.778947369999997,24.249300000000002,24.249300000000002,295.93068499999998,6.0,True,3.0
426,28.543749999999999,38.469999999999999,24.890000000000001,330.11000000000001,5.5,True,0.0
427,35.018749999999997,22.149993899999998,22.149993899999998,265.95407400000005,6.5,True,1.0
428,40.744,20.22600937,20.22600937,243.80202450000002,6.0,True,2.0
429,25.981666669999999,36.898299999999999,34.825699999999998,602.82435750000002,2.25,True,3.0
430,35.53125,31.911449430000001,31.911449430000001,279.6663643,3.25,True,
431,42.926666670000003,29.957361219999999,26.258508679999998,238.16953840000002,5.0,True,1.0
432,55.371428569999999,21.699457169999999,17.304861070000001,218.36515359999999,6.25,True,2.0
433,41.0,23.668306350000002,14.16040993,237.26860339999999,5.5,True,1.0
434,42.164909090000002,22.523800000000001,22.523800000000001,228.08916249999999,6.5,True,3.0
435,39.725000000000001,21.58267021,18.10074234,250.83496790000001,5.5,True,
436,40.487499999999997,27.452217100000002,27.452217100000002,295.39690989999997,6.25,True,
437,54.5467461,29.080186999999999,12.055052999999999,127.17355819999999,6.5,True,
438,33.6875,32.659999999999997,19.73,284.69,5.5,True,0.0
439,35.276785709999999,27.1769,25.445399999999999,350.91389750000002,5.5,True,3.0
440,37.265000000000001,18.670000000000002,18.670000000000002,286.23500000000001,6.5,True,
441,35.568750000000001,25.109999999999999,24.510000000000002,275.54750000000001,5.5,True,1.0
442,40.212499999999999,19.91,19.91,215.1925,6.25,True,1.0
443,33.073684210000003,31.570056919999999,27.775672910000001,300.11685499999999,5.25,True,2.0
444,37.387500000000003,16.88040161,16.88040161,381.68341539999994,23.75,True,1.0
445,37.049999999999997,22.456295010000002,22.456295010000002,304.11063030000003,6.5,True,2.0
446,26.853333330000002,30.9541626,30.9541626,645.37970329999996,6.5,True,2.0
447,49.806249999999999,13.188185689999999,13.188185689999999,161.8640326,6.0,True,1.0
448,59.466666670000002,21.299196240000001,2.029007912,77.815863329999999,0.0,True,1.0
449,53.647368419999999,18.5944,17.137899999999998,234.5709525,6.5,True,3.0
450,38.606250000000003,20.24245453,20.24245453,181.24559680000002,5.5,True,1.0
451,38.487499999999997,30.60760307,21.997913359999998,300.24724460000004,5.0,True,2.0
452,50.706249999999997,14.126215930000001,11.915085789999999,124.6913818,5.5,True,
453,37.18,23.348022459999999,23.348022459999999,560.35253899999998,23.75,True,1.0
454,35.018749999999997,22.149993899999998,22.149993899999998,265.95407400000005,6.5,True,1.0
455,26.15483871,27.050000000000001,24.510000000000002,338.9325,5.5,True,0.0
456,39.288888890000003,29.317799999999998,27.9955,304.57371499999999,5.5,True,3.0
457,26.71186441,37.655799999999999,37.655799999999999,491.4840375,6.5,True,3.0
458,43.177272729999999,17.830696110000002,17.830696110000002,221.98979939999998,6.5,True,
459,42.337499999999999,19.359999999999999,18.649999999999999,212.82249999999999,5.5,True,1.0
460,29.953703700000002,34.007599999999996,34.007599999999996,476.11655000000002,5.5,True,3.0
461,33.6875,32.659999999999997,19.73,284.69,5.5,True,0.0
462,43.606250000000003,20.181566239999999,14.66716194,190.88029069999999,5.25,True,1.0
463,32.947368419999997,22.34,22.34,325.0575,6.25,True,0.0
464,48.045454550000002,26.73,22.43,205.89500000000001,5.5,True,
465,51.03125,16.690000000000001,16.690000000000001,94.747500000000002,6.0,True,
466,31.4375,29.115465159999999,23.331649779999999,753.63047099999994,5.0,True,2.0
467,50.239583330000002,14.279999999999999,14.279999999999999,206.82749999999999,5.75,True,0.0
468,37.289999999999999,28.6508,28.6508,263.0098375,5.5,True,3.0
469,35.933870970000001,31.8796,27.448599999999999,420.01991249999998,5.5,True,3.0
470,37.939655170000002,35.975299999999997,31.6188,420.59791749999999,5.5,True,3.0
471,45.78284103,32.716262819999997,21.709203720000001,240.64904369999999,6.25,True,
472,35.419230769999999,25.177278520000002,24.96030807,313.64473730000003,6.25,True,2.0
473,42.164909090000002,22.523800000000001,22.523800000000001,228.08916249999999,6.5,True,3.0
474,33.358823530000002,19.079999999999998,19.079999999999998,311.60500000000002,5.5,True,0.0
475,53.786666670000002,14.25,8.9900000000000002,107.4025,6.0,True,
476,44.762500000000003,27.2640934,13.55037403,161.67854030000001,4.5,True,1.0
477,39.231250000000003,28.761413569999998,28.761413569999998,277.13252660000001,6.25,True,
478,53.786666670000002,14.25,8.9900000000000002,107.4025,6.0,True,
479,50.031000000000006,27.491499999999998,27.491499999999998,420.51464749999997,6.25,True,3.0
480,31.15625,19.829999999999998,18.699999999999999,298.61250000000001,5.25,True,0.0
481,41.787500000000001,13.49,13.16,196.51750000000001,5.5,True,
482,59.091666670000002,44.240000000000002,33.799999999999997,461.99000000000001,6.0,True,
483,36.590476189999997,18.54119682,18.54119682,370.39605619999998,6.0,True,1.0
484,26.058139529999998,25.75,22.25,339.20749999999998,5.5,True,0.0
485,42.164909090000002,22.523800000000001,22.523800000000001,228.08916249999999,6.5,True,3.0
486,37.193750000000001,28.379999999999999,22.940000000000001,252.465,1.5,True,0.0
487,42.478622999999999,27.06840897,27.06840897,244.29240519999996,6.25,True,
488,42.147058819999998,20.34,20.34,237.45249999999999,6.0,True,0.0
489,24.36393443,33.034500000000001,33.034500000000001,428.57360750000004,6.5,True,3.0
490,26.853333330000002,30.9541626,30.9541626,645.37970329999996,6.5,True,2.0
491,30.574999999999999,22.399999999999999,22.399999999999999,310.69999999999999,5.25,True,1.0
492,37.299999999999997,20.518281940000001,18.67183876,284.39262310000004,0.5,True,1.0
493,57.919270189999999,4.3960059999999999,4.3960059999999999,140.0076985,1.25,True,
494,32.895033899999994,13.8985,5.3644499999999997,182.98952749999998,0.0,True,
495,40.212499999999999,19.91,19.91,215.1925,6.25,True,1.0
496,43.700000000000003,18.625528339999999,18.625528339999999,209.03725299999999,6.0,True,2.0
497,29.375,29.449999999999999,17.719999999999999,259.84750000000003,5.5,True,0.0
498,40.875,29.760000000000002,29.760000000000002,193.505,6.0,True,
499,29.375,29.449999999999999,17.719999999999999,259.84750000000003,5.5,True,0.0
500,55.135714290000003,8.571270943,8.571270943,52.243610769999997,6.0,True,1.0
501,35.568750000000001,25.109999999999999,24.510000000000002,275.54750000000001,5.5,True,1.0
502,41.33235294,21.891677860000001,10.901957510000001,210.47893569999999,5.25,True,1.0
503,16.152459019999998,36.462899999999998,36.462899999999998,706.43185000000005,0.25,True,3.0
504,36.431249999999999,23.348022459999999,23.348022459999999,560.35253899999998,23.75,True,1.0
505,53.637500000000003,29.47228432,13.60146999,107.30186609999998,6.5,True,
506,51.216666670000002,11.44524479,11.44524479,153.4420178,6.25,True,
507,42.056249999999999,26.043685910000001,24.049774169999999,269.65664249999998,5.5,True,2.0
508,46.311764709999999,21.149999999999999,17.48,231.63499999999999,3.25,True,
509,40.212499999999999,19.91,19.91,215.1925,6.25,True,1.0
510,40.081249999999997,33.94895554,17.759437559999999,243.10184449999997,5.25,True,2.0
511,38.918750000000003,21.515871050000001,21.077241900000001,258.15309229999997,5.0,True,1.0
512,40.487499999999997,27.452217100000002,27.452217100000002,295.39690989999997,6.25,True,
513,40.081249999999997,33.94895554,17.759437559999999,243.10184449999997,5.25,True,2.0
514,48.938888890000001,21.6707,21.6707,234.166765,6.5,True,3.0
515,47.239379309999997,15.409000000000001,15.409000000000001,199.43673749999999,6.0,True,3.0
516,58.882352939999997,35.844741820000003,35.844741820000003,306.18813719999997,6.5,True,
517,51.96936066,30.892800000000001,30.892800000000001,156.61165,6.0,True,
518,37.126666669999999,18.309999999999999,18.309999999999999,284.68000000000001,6.0,True,0.0
519,43.40625,33.439999999999998,23.469999999999999,293.82499999999999,4.75,True,0.0
520,48.045454550000002,26.73,22.43,205.89500000000001,5.5,True,
521,39.25,21.12135696,21.12135696,255.10135120000001,5.25,True,2.0
522,37.049999999999997,22.456295010000002,22.456295010000002,304.11063030000003,6.5,True,2.0
523,38.368749999999999,18.57,17.109999999999999,213.72499999999999,4.25,True,0.0
524,34.977406250000001,26.720600000000001,25.715299999999999,322.00460249999998,3.5,True,
525,51.40666667,14.17,13.1,152.97999999999999,6.5,True,
526,40.487499999999997,27.452217100000002,27.452217100000002,295.39690989999997,6.25,True,
527,37.100000000000001,31.52290344,20.795978550000001,593.5731419,5.5,True,2.0
528,46.737499999999997,18.403596879999998,18.403596879999998,337.59623049999999,6.5,True,
529,53.056629119999997,16.56123543,16.56123543,132.9417416,6.5,True,
530,40.487499999999997,27.452217100000002,27.452217100000002,295.39690989999997,6.25,True,
531,37.113333330000003,22.640000000000001,22.640000000000001,212.27500000000001,6.5,True,0.0
532,37.91111111,23.716550829999999,23.716550829999999,302.1958454,6.5,True,2.0
533,53.049999999999997,27.732587809999998,27.732587809999998,120.18668500000001,4.0,True,
534,35.53125,31.911449430000001,31.911449430000001,279.6663643,3.25,True,
