custID2	custName2	Textbox11	Textbox14	Group1	Textbox37	Textbox38	meternum	datetimeread	kwh	kw
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		7:45 AM	69	274
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		8:00 AM	68	274
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		8:15 AM	72	280
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		8:30 AM	74	292
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		8:45 AM	73	294
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		9:00 AM	74	294
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		9:15 AM	80	308
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		9:30 AM	78	316
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		9:45 AM	82	320
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		10:00 AM	80	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		10:15 AM	82	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		10:30 AM	83	330
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		10:45 AM	81	328
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		11:00 AM	81	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		11:15 AM	81	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		11:30 AM	82	326
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		11:45 AM	82	328
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		12:00 PM	82	328
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		12:15 PM	82	328
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		12:30 PM	81	326
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		12:45 PM	81	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		1:00 PM	79	320
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		1:15 PM	80	318
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		1:30 PM	76	312
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		1:45 PM	81	314
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		2:00 PM	82	326
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		2:15 PM	80	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		2:30 PM	82	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		2:45 PM	80	324
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		3:00 PM	80	320
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		3:15 PM	81	322
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		3:30 PM	80	322
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		3:45 PM	80	320
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		4:00 PM	81	322
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		4:15 PM	77	316
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		4:30 PM	81	316
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		4:45 PM	78	318
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		5:00 PM	79	314
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		5:15 PM	80	318
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		5:30 PM	78	316
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		5:45 PM	77	310
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		6:00 PM	75	304
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		6:15 PM	75	300
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		6:30 PM	72	294
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		6:45 PM	74	292
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		7:00 PM	68	284
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		7:15 PM	64	264
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		7:30 PM	66	260
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		7:45 PM	61	254
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		8:00 PM	64	250
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		8:15 PM	62	252
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		8:30 PM	63	250
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		8:45 PM	61	248
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		9:00 PM	61	244
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		9:15 PM	61	244
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		9:30 PM	61	244
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		9:45 PM	60	242
345P.DB	DEUTSCHE BANK	kWh	KW	6/11/2012	13610	382		10:00 PM	62	244
