355 Lex #02 Trnstle 01,347,In
355 Lex #02 Trnstle 02,233,In
355 Lex #02 Trnstle 03,110,In
355 Lex #02 Gate 01,0,In
355 Lex TS01 Out,70,Out
355 Lex TS02 Out,77,Out
355 Lex TS03 Out,37,Out
Istar8 Rex01,126,In
Istar8 Rex04,0,In
