641 Lex #04 Trnstle 01,13,In
641 Lex #04 Trnstle 02,33,In
641 Lex #04 Trnstle 03,173,In
641 Lex #04 Gate 01,7,In
641 Lex #04 Trnstle 04,222,In
641 Lex #04 Trnstle 05,185,In
641 Lex #04 Trnstle 06,450,In
641 Lex #04 Gate 02,21,In
641 Lex TS01 Out,10,Out
641 Lex TS02 Out,24,Out
641 Lex TS03 Out,57,Out
641 Lex TS04 Out,100,Out
641 Lex TS05 Out,104,Out
641 Lex TS06 Out,28,Out
Istar7 Rex01,26,In
Istar7 Rex04,3,In
Istar7 Rex09,23,In
Istar7 Rex12,0,In
