355 Lex #02 Trnstle 01,669,In
355 Lex #02 Trnstle 02,466,In
355 Lex #02 Trnstle 03,201,In
355 Lex #02 Gate 01,10,In
355 Lex TS01 Out,336,Out
355 Lex TS02 Out,451,Out
355 Lex TS03 Out,253,Out
Istar8 Rex01,343,In
Istar8 Rex04,0,In
