641 Lex #04 Trnstle 01,23,In
641 Lex #04 Trnstle 02,52,In
641 Lex #04 Trnstle 03,312,In
641 Lex #04 Gate 01,17,In
641 Lex #04 Trnstle 04,416,In
641 Lex #04 Trnstle 05,321,In
641 Lex #04 Trnstle 06,832,In
641 Lex #04 Gate 02,36,In
641 Lex TS01 Out,30,Out
641 Lex TS02 Out,105,Out
641 Lex TS03 Out,194,Out
641 Lex TS04 Out,393,Out
641 Lex TS05 Out,500,Out
641 Lex TS06 Out,140,Out
Istar7 Rex01,58,In
Istar7 Rex04,3,In
Istar7 Rex09,130,In
Istar7 Rex12,7,In
