845 3rd #03 Gate N,14,In
845 3rd #03 N Trnstle03,396,In
845 3rd #03 N Trnstle02,578,In
845 3rd #03 N Trnstle01,463,In
845 3rd #03 S Trnstle01,302,In
845 3rd #03 S Trnstle02,412,In
845 3rd #03 Gate S,0,In
845 3rd Ave TS01 Out,32,Out
845 3rd Ave TS02 Out,132,Out
845 3rd Ave TS03 Out,491,Out
845 3rd Ave TS04 Out,378,Out
845 3rd Ave TS06 Out,222,Out
Istar1 REX01,15,In
Istar1 REX02,1,In
Istar1 REX03,4,In
Istar1 REX09,47,In
Istar1 REX10,0,In
