3TX #10 Low Rise Trnstle 01,200,In
3TX #10 Low Rise Trnstle 02,441,In
3TX #10 Low Rise Trnstle 03,614,In
3TX #10 High Rise Trnstle 04,581,In
3TX #10 High Rise Trnstle 05,706,In
3TX #10 High Rise Trnstle 06,422,In
3TX Hi-rise TS04 Out,65,Out
3TX Hi-rise TS05 Out,122,Out
3TX Hi-rise TS06 Out,115,Out
3TX Low-rise TS03 Out,80,Out
3TX Low-rise TS02 Out,89,Out
3TX Low-rise TS01 Out,40,Out
